276;274
277;189
277;252
277;151
278;201
278;229
278;93
279;82
279;242
279;123
280;162
280;111
280;21
281;114
281;133
281;82
282;91
282;42
282;54
283;57
283;105
283;21
284;276
284;225
284;274
285;32
285;30
285;118
286;69
286;97
286;158
287;142
287;6
287;49
288;166
288;12
288;35
289;193
289;171
289;116
290;140
290;40
290;208
291;285
291;30
291;32
292;183
292;241
292;137
293;81
293;166
293;35
294;89
294;40
294;131
295;45
295;29
295;11
296;166
296;12
296;81
297;292
297;137
297;241
298;140
298;2
298;290
299;155
299;85
299;110
300;46
300;16
300;171
301;264
301;56
301;93
302;17
302;157
302;172
303;116
303;26
303;46
304;134
304;110
304;39
305;21
305;12
305;16
306;66
306;23
306;21
307;249
307;50
307;1
308;274
308;284
308;275
309;201
309;278
309;93
310;283
310;21
310;57
311;168
311;39
311;251
312;206
312;138
312;88
313;72
313;11
313;156
314;103
314;95
314;63
315;168
315;110
315;39
316;151
316;262
316;14
317;176
317;47
317;212
318;90
318;39
318;220
319;292
319;297
319;241
320;4
320;82
320;2
321;223
321;225
321;9
322;259
322;50
322;44
323;108
323;9
323;275
324;49
324;56
324;178
325;287
325;6
325;142
326;22
326;6
326;2
327;73
327;46
327;39
328;137
328;183
328;292
329;36
329;2
329;30
330;249
330;50
330;1
331;209
331;260
331;127
332;281
332;133
332;82
333;15
333;18
333;9
334;195
334;122
334;20
335;277
335;189
335;151
336;51
336;102
336;77
337;331
337;260
337;127
338;91
338;124
338;104
339;275
339;274
339;323
340;320
340;82
340;2
341;0
341;3
341;88
342;267
342;47
342;176
343;259
343;50
343;322
344;186
344;90
344;203
345;248
345;174
345;101
346;334
346;122
346;20
347;244
347;118
347;2
348;107
348;9
348;194
349;110
349;155
349;304
350;14
350;5
350;11
351;126
351;97
351;69
352;312
352;138
352;88
353;8
353;187
353;12
354;71
354;67
354;5
355;26
355;116
355;77
356;310
356;57
356;21
357;223
357;9
357;58
358;151
358;167
358;262
359;101
359;194
359;345
360;265
360;106
360;11
361;168
361;287
361;90
362;176
362;267
362;47
363;62
363;130
363;3
364;160
364;26
364;12
365;260
365;127
365;209
366;28
366;18
366;57
367;350
367;211
367;76
368;236
368;5
368;10
369;244
369;347
369;150
370;72
370;45
370;156
371;219
371;214
371;179
372;95
372;70
372;50
373;58
373;15
373;44
374;67
374;217
374;69
375;246
375;201
375;205
376;301
376;264
376;93
377;328
377;137
377;183
378;46
378;16
378;327
379;342
379;47
379;176
380;115
380;5
380;14
381;260
381;337
381;325
382;120
382;127
382;2
383;16
383;210
383;21
384;337
384;331
384;260
385;178
385;216
385;152
386;356
386;21
386;57
387;359
387;194
387;83
388;180
388;83
388;6
389;267
389;362
389;342
390;186
390;344
390;39
391;42
391;269
391;234
392;121
392;151
392;262
393;172
393;135
393;143
394;82
394;320
394;281
395;145
395;105
395;57
396;117
396;1
396;44
397;385
397;216
397;152
398;25
398;10
398;68
399;336
399;102
399;51
400;19
400;99
400;55
401;267
401;40
401;176
402;32
402;2
402;89
403;362
403;176
403;389
404;158
404;286
404;76
405;110
405;203
405;315
406;121
406;189
406;151
407;213
407;44
407;15
408;332
408;82
408;133
409;12
409;296
409;9
410;69
410;257
410;4
411;337
411;260
411;127
412;357
412;223
412;9
413;233
413;7
413;80
414;96
414;16
414;23
415;341
415;88
415;0
416;247
416;165
416;133
417;104
417;91
417;124
418;288
418;35
418;166
419;124
419;104
419;91
420;244
420;118
420;369
421;358
421;151
421;167
422;154
422;120
422;134
423;382
423;127
423;328
424;326
424;2
424;22
425;397
425;385
425;152
426;118
426;285
426;150
427;392
427;151
427;262
428;215
428;171
428;26
429;281
429;332
429;133
430;341
430;0
430;88
431;186
431;344
431;390
432;204
432;1
432;50
433;411
433;260
433;127
434;417
434;124
434;104
435;41
435;295
435;94
436;176
436;342
436;2
437;138
437;10
437;61
438;436
438;176
438;342
439;337
439;411
439;260
440;137
440;377
440;183
441;299
441;110
441;155
442;194
442;359
442;2
443;345
443;359
443;174
444;254
444;173
444;170
445;346
445;334
445;20
446;117
446;1
446;44
447;105
447;21
447;145
448;117
448;44
448;396
449;337
449;127
449;384
450;261
450;201
450;56
451;148
451;90
451;134
452;290
452;100
452;140
453;141
453;142
453;6
454;38
454;16
454;20
455;56
455;264
455;3
456;120
456;266
456;422
457;195
457;334
457;132
458;210
458;16
458;383
459;129
459;45
459;29
460;8
460;4
460;61
461;181
461;188
461;31
462;298
462;2
462;140
463;15
463;2
463;225
464;373
464;15
464;44
465;392
465;427
465;121
466;417
466;104
466;91
467;262
467;316
467;358
468;91
468;338
468;104
469;204
469;432
469;1
470;455
470;56
470;3
471;96
471;197
471;153
472;271
472;175
472;234
473;333
473;15
473;9
474;257
474;69
474;67
475;25
475;398
475;5
476;97
476;211
476;76
477;389
477;362
477;403
478;228
478;0
478;164
479;409
479;296
479;9
480;290
480;208
480;140
481;52
481;49
481;74
482;22
482;424
482;2
483;318
483;90
483;220
484;423
484;382
484;127
485;426
485;150
485;285
486;450
486;56
486;201
487;347
487;244
487;369
488;173
488;444
488;119
489;166
489;296
489;35
490;57
490;105
490;366
491;22
491;7
491;2
492;112
492;226
492;106
493;157
493;143
493;302
494;161
494;23
494;66
495;28
495;366
495;9
496;59
496;9
496;65
497;493
497;302
497;143
498;245
498;139
498;365
499;341
499;430
499;88
500;59
500;9
500;496
501;274
501;250
501;308
502;147
502;116
502;26
503;74
503;52
503;31
504;436
504;176
504;342
505;100
505;452
505;184
506;54
506;1
506;282
507;1
507;446
507;469
508;497
508;143
508;493
509;101
509;88
509;214
510;239
510;49
510;152
511;305
511;12
511;16
512;46
512;171
512;318
513;241
513;297
513;183
514;200
514;164
514;33
515;254
515;233
515;80
516;412
516;357
516;223
517;92
517;15
517;9
518;32
518;268
518;291
519;461
519;31
519;188
520;47
520;379
520;2
521;82
521;76
521;114
522;14
522;0
522;380
523;380
523;14
523;5
524;98
524;206
524;87
525;62
525;56
525;130
526;390
526;344
526;431
527;119
527;24
527;108
528;208
528;169
528;154
529;294
529;40
529;89
530;470
530;455
530;3
531;21
531;28
531;16
532;258
532;221
532;9
533;228
533;164
533;478
534;190
534;88
534;121
535;522
535;0
535;380
536;459
536;29
536;45
537;397
537;152
537;425
538;155
538;349
538;299
539;351
539;69
539;97
540;198
540;57
540;202
541;157
541;302
541;143
542;294
542;131
542;89
543;150
543;485
543;369
544;72
544;156
544;29
545;110
545;186
545;155
546;120
546;2
546;39
547;8
547;61
547;67
548;441
548;299
548;110
549;8
549;187
549;16
550;451
550;134
550;90
551;452
551;290
551;140
552;281
552;429
552;82
553;464
553;373
553;15
554;193
554;116
554;289
555;345
555;174
555;101
556;431
556;186
556;390
557;226
557;0
557;112
558;388
558;83
558;180
559;189
559;335
559;252
560;512
560;318
560;46
561;288
561;35
561;166
562;166
562;136
562;489
563;277
563;252
563;189
564;15
564;44
564;225
565;269
565;391
565;1
566;23
566;237
566;153
567;258
567;532
567;9
568;446
568;44
568;117
569;410
569;69
569;4
570;544
570;72
570;29
571;130
571;41
571;235
572;458
572;210
572;16
573;320
573;4
573;2
574;205
574;75
574;201
575;437
575;10
575;61
576;487
576;244
576;369
577;532
577;258
577;221
578;205
578;93
578;201
579;92
579;9
579;58
580;240
580;98
580;87
581;276
581;274
581;284
582;71
582;354
582;217
583;112
583;136
583;11
584;562
584;166
584;489
585;332
585;281
585;133
586;437
586;61
586;217
587;128
587;8
587;68
588;493
588;508
588;157
589;409
589;296
589;12
590;62
590;363
590;3
591;114
591;133
591;242
592;135
592;0
592;4
593;213
593;407
593;44
594;431
594;556
594;344
595;545
595;186
595;110
596;383
596;16
596;210
597;152
597;49
597;41
598;537
598;205
598;425
599;555
599;101
599;174
600;461
600;519
600;188
601;318
601;39
601;512
602;468
602;104
602;338
603;197
603;471
603;237
604;201
604;246
604;309
605;443
605;345
605;359
606;55
606;99
606;176
607;357
607;9
607;412
608;459
608;536
608;45
609;590
609;363
609;3
610;23
610;197
610;153
611;7
611;106
611;156
612;180
612;388
612;6
613;21
613;57
613;102
614;160
614;26
614;21
615;365
615;209
615;127
616;441
616;299
616;155
617;140
617;208
617;290
618;583
618;112
618;136
619;217
619;27
619;5
620;345
620;248
620;359
621;323
621;339
621;275
622;108
622;173
622;527
623;337
623;439
623;127
624;543
624;57
624;485
625;433
625;127
625;260
626;389
626;362
626;267
627;624
627;485
627;57
628;253
628;44
628;70
629;538
629;299
629;349
630;86
630;108
630;16
631;356
631;310
631;21
632;202
632;105
632;198
633;241
633;513
633;319
634;577
634;532
634;221
635;446
635;507
635;44
636;438
636;436
636;342
637;320
637;82
637;340
638;233
638;254
638;78
639;199
639;260
639;238
640;635
640;507
640;44
641;387
641;83
641;194
642;591
642;242
642;133
643;10
643;437
643;263
644;63
644;314
644;178
645;340
645;82
645;2
646;105
646;395
646;283
647;440
647;183
647;377
648;429
648;281
648;133
649;332
649;133
649;408
650;344
650;186
650;594
651;206
651;312
651;152
652;458
652;383
652;16
653;151
653;14
653;189
654;166
654;651
654;35
655;403
655;389
655;362
656;549
656;187
656;8
657;363
657;3
657;130
658;390
658;526
658;344
659;116
659;193
659;147
660;247
660;4
660;165
661;354
661;71
661;67
662;450
662;201
662;263
663;652
663;16
663;458
664;423
664;127
664;484
665;124
665;91
665;434
666;481
666;74
666;49
667;142
667;325
667;141
668;628
668;253
668;70
669;94
669;191
669;41
670;52
670;503
670;94
671;444
671;488
671;254
672;224
672;11
672;106
673;345
673;443
673;174
674;407
674;44
674;213
675;143
675;493
675;193
676;376
676;93
676;264
677;468
677;338
677;602
678;588
678;157
678;493
679;424
679;482
679;326
680;455
680;3
680;470
681;464
681;553
681;15
682;117
682;448
682;1
683;649
683;332
683;408
684;197
684;153
684;96
685;9
685;517
685;108
686;176
686;401
686;504
687;313
687;156
687;72
688;16
688;652
688;531
689;156
689;7
689;154
690;209
690;260
690;365
691;412
691;357
691;516
692;682
692;117
692;448
693;432
693;204
693;1
694;36
694;30
694;329
695;691
695;357
695;412
696;187
696;656
696;8
697;223
697;225
697;9
698;482
698;22
698;424
699;184
699;99
699;100
700;148
700;134
700;110
701;601
701;318
701;512
702;331
702;127
702;260
703;374
703;217
703;69
704;405
704;315
704;110
705;202
705;198
705;540
706;561
706;288
706;166
707;371
707;179
707;219
708;415
708;0
708;88
709;407
709;44
709;593
710;312
710;138
710;352
711;388
711;83
711;612
712;345
712;248
712;13
713;252
713;151
713;559
714;526
714;390
714;431
715;534
715;121
715;88
716;77
716;21
716;51
717;57
717;395
717;198
718;535
718;0
718;380
719;623
719;127
719;337
720;475
720;398
720;5
721;438
721;636
721;342
722;526
722;714
722;658
723;339
723;323
723;621
724;367
724;211
724;350
725;212
725;55
725;2
726;16
726;300
726;20
727;114
727;82
727;179
728;297
728;241
728;319
729;517
729;9
729;15
730;239
730;510
730;152
731;312
731;206
731;651
732;118
732;131
732;420
733;568
733;117
733;44
734;712
734;345
734;13
735;399
735;102
735;336
736;510
736;152
736;239
737;687
737;313
737;72
738;502
738;147
738;116
739;166
739;584
739;562
740;157
740;588
740;143
741;717
741;395
741;57
742;513
742;241
742;633
743;192
743;183
743;137
744;575
744;61
744;10
745;355
745;26
745;116
746;697
746;225
746;223
747;659
747;193
747;116
748;677
748;338
748;602
749;590
749;3
749;62
750;566
750;23
750;237
751;742
751;633
751;241
752;655
752;389
752;403
753;554
753;193
753;116
754;119
754;173
754;527
755;212
755;725
755;176
756;57
756;28
756;386
757;412
757;9
757;223
758;565
758;269
758;391
759;740
759;157
759;588
760;321
760;225
760;9
761;636
761;721
761;342
762;229
762;41
762;278
763;377
763;137
763;647
764;755
764;742
764;212
765;607
765;412
765;357
766;120
766;382
766;422
767;522
767;14
767;535
768;506
768;54
768;282
769;432
769;1
769;693
770;74
770;49
770;31
771;334
771;195
771;122
772;194
772;387
772;359
773;556
773;594
773;431
774;354
774;71
774;5
775;34
775;43
775;3
776;63
776;314
776;644
777;238
777;146
777;220
778;201
778;229
778;278
779;395
779;145
779;105
780;59
780;500
780;9
781;193
781;116
781;171
782;523
782;5
782;380
783;726
783;300
783;16
784;285
784;30
784;485
785;435
785;94
785;295
786;634
786;577
786;221
787;146
787;85
787;238
788;414
788;96
788;23
789;429
789;332
789;552
790;145
790;779
790;395
791;747
791;116
791;193
792;552
792;429
792;82
793;0
793;226
793;478
794;414
794;16
794;788
795;52
795;503
795;41
796;358
796;467
796;262
797;782
797;380
797;5
798;421
798;358
798;167
799;560
799;46
799;318
800;706
800;166
800;561
801;778
801;229
801;278
802;69
802;158
802;126
803;348
803;142
803;9
804;179
804;101
804;214
805;793
805;0
805;226
806;96
806;788
806;153
807;775
807;43
807;3
808;505
808;100
808;184
809;598
809;425
809;205
810;590
810;62
810;3
811;755
811;725
811;20
812;63
812;644
812;216
813;133
813;429
813;247
814;74
814;52
814;666
815;661
815;71
815;67
816;726
816;417
816;285
817;285
817;291
817;426
818;567
818;532
818;9
819;481
819;74
819;49
820;707
820;371
820;179
821;273
821;5
821;0
822;100
822;53
822;99
823;78
823;233
823;0
824;336
824;102
824;399
825;2
825;463
825;32
826;182
826;7
826;11
827;358
827;73
827;151
828;491
828;7
828;22
829;809
829;598
829;425
830;52
830;481
830;49
831;301
831;93
831;56
832;442
832;194
832;359
833;806
833;788
833;153
834;95
834;50
834;314
835;538
835;349
835;629
836;99
836;699
836;19
837;377
837;440
837;137
838;178
838;63
838;216
839;599
839;555
839;101
840;622
840;173
840;108
841;526
841;431
841;344
842;424
842;679
842;2
843;762
843;229
843;278
844;280
844;162
844;111
845;672
845;224
845;106
846;180
846;612
846;558
847;707
847;219
847;179
848;812
848;644
848;216
849;347
849;118
849;369
850;603
850;237
850;197
851;144
851;139
851;70
852;462
852;140
852;298
853;650
853;186
853;344
854;615
854;365
854;127
855;77
855;355
855;51
856;207
856;54
856;42
857;750
857;369
857;237
858;508
858;588
858;493
859;557
859;226
859;55
860;493
860;302
860;678
861;239
861;736
861;191
862;93
862;261
862;205
863;683
863;408
863;266
864;661
864;354
864;815
865;504
865;342
865;436
866;528
866;154
866;169
867;34
867;31
867;775
868;605
868;359
868;345
869;198
869;105
869;21
870;667
870;142
870;325
871;146
871;85
871;199
872;528
872;208
872;154
873;300
873;783
873;46
874;280
874;21
874;111
875;577
875;786
875;221
876;807
876;43
876;3
877;732
877;118
877;131
878;802
878;126
878;69
879;224
879;265
879;11
880;671
880;254
880;488
881;43
881;31
881;775
882;542
882;131
882;294
883;847
883;707
883;179
884;796
884;262
884;358
885;782
885;380
885;5
886;507
886;77
886;640
887;206
887;524
887;98
888;504
888;436
888;686
889;577
889;532
889;221
890;350
890;724
890;5
891;467
891;796
891;358
892;125
892;11
892;7
893;574
893;205
893;75
894;98
894;206
894;87
895;676
895;376
895;264
896;829
896;809
896;425
897;734
897;13
897;712
898;276
898;225
898;274
899;802
899;158
899;69
900;424
900;22
900;2
901;168
901;311
901;315
902;411
902;433
902;337
903;326
903;6
903;22
904;472
904;175
904;234
905;149
905;59
905;65
906;217
906;586
906;67
907;217
907;586
907;703
908;525
908;130
908;56
909;526
909;390
909;841
910;223
910;516
910;357
911;199
911;871
911;146
912;19
912;100
912;412
913;776
913;314
913;644
914;866
914;154
914;169
915;14
915;151
915;29
916;871
916;911
916;199
917;64
917;29
917;129
918;63
918;838
918;644
919;14
919;653
919;5
920;499
920;430
920;341
921;170
921;254
921;7
922;705
922;198
922;202
923;878
923;69
923;802
924;894
924;98
924;87
925;485
925;543
925;624
926;217
926;906
926;619
927;348
927;803
927;194
928;229
928;801
928;205
929;323
929;339
929;723
930;325
930;667
930;287
931;880
931;254
931;488
932;78
932;125
932;11
933;128
933;68
933;587
934;207
934;856
934;42
935;784
935;285
935;30
936;608
936;45
936;459
937;264
937;376
937;676
938;842
938;2
938;679
939;829
939;896
939;809
940;436
940;865
940;504
941;582
941;371
941;71
942;184
942;808
942;699
943;521
943;82
943;76
944;246
944;604
944;375
945;52
945;503
945;41
946;234
946;42
946;904
947;914
947;169
947;154
948;287
948;325
948;49
949;491
949;828
949;22
950;243
950;61
950;49
951;178
951;838
951;216
952;580
952;87
952;240
953;343
953;470
953;322
954;851
954;144
954;70
955;744
955;10
955;575
956;842
956;424
956;938
957;748
957;602
957;338
958;219
958;707
958;214
959;920
959;341
959;499
960;516
960;412
960;357
961;413
961;233
961;7
962;405
962;315
962;203
963;488
963;173
963;119
964;776
964;913
964;644
965;148
965;700
965;451
966;936
966;608
966;459
967;194
967;442
967;387
968;583
968;618
968;112
969;458
969;210
969;572
970;756
970;386
970;57
971;272
971;163
971;211
972;350
972;11
972;14
973;314
973;63
973;644
974;424
974;698
974;842
975;567
975;258
975;532
976;911
976;295
976;916
977;184
977;53
977;699
978;320
978;394
978;82
979;390
979;556
979;186
980;743
980;192
980;183
981;190
981;7
981;534
982;775
982;34
982;43
983;365
983;127
983;854
984;45
984;295
984;29
985;259
985;44
985;241
986;801
986;278
986;229
987;25
987;10
987;398
988;969
988;458
988;572
989;598
989;829
989;809
990;492
990;226
990;106
991;391
991;758
991;565
992;302
992;493
992;860
993;861
993;239
993;736
994;616
994;155
994;299
995;307
995;50
995;1
996;188
996;519
996;461
997;187
997;656
997;73
998;601
998;701
998;39
999;922
999;198
999;202
1000;437
1000;586
1000;10
1001;668
1001;70
1001;253
1002;335
1002;189
1002;559
1003;412
1003;9
1003;912
1004;292
1004;137
1004;297
1005;820
1005;371
1005;179
1006;35
1006;166
1006;32
1007;416
1007;165
1007;247
1008;531
1008;21
1008;688
1009;648
1009;281
1009;429
1010;701
1010;318
1010;512
1011;103
1011;15
1011;95
1012;797
1012;5
1012;380
1013;783
1013;873
1013;726
1014;257
1014;126
1014;277
1015;636
1015;436
1015;761
1016;438
1016;436
1016;342
1017;1000
1017;437
1017;10
1018;97
1018;351
1018;67
1019;525
1019;62
1019;908
1020;113
1020;273
1020;0
1021;44
1021;253
1021;985
1022;784
1022;285
1022;935
1023;251
1023;67
1023;39
1024;670
1024;94
1024;52
1025;632
1025;105
1025;198
1026;940
1026;504
1026;865
1027;855
1027;355
1027;77
1028;128
1028;8
1028;68
1029;42
1029;856
1029;1
1030;533
1030;164
1030;228
1031;799
1031;560
1031;46
1032;198
1032;922
1032;105
1033;587
1033;8
1033;128
1034;513
1034;742
1034;183
1035;1
1035;432
1035;8
1036;1030
1036;228
1036;533
1037;282
1037;506
1037;768
1038;1026
1038;504
1038;940
1039;862
1039;93
1039;656
1040;700
1040;110
1040;134
1041;167
1041;0
1041;121
1042;704
1042;110
1042;405
1043;200
1043;164
1043;514
1044;954
1044;851
1044;144
1045;1009
1045;648
1045;429
1046;132
1046;256
1046;122
1047;855
1047;355
1047;77
1048;650
1048;186
1048;344
1049;886
1049;77
1049;640
1050;452
1050;290
1050;505
1051;43
1051;181
1051;807
1052;250
1052;501
1052;225
1053;643
1053;10
1053;437
1054;853
1054;650
1054;186
1055;465
1055;392
1055;427
1056;293
1056;166
1056;81
1057;412
1057;527
1057;607
1058;843
1058;278
1058;229
1059;90
1059;186
1059;344
1060;433
1060;625
1060;411
1061;421
1061;358
1061;151
1062;746
1062;697
1062;225
1063;711
1063;83
1063;612
1064;658
1064;390
1064;344
1065;802
1065;878
1065;69
1066;879
1066;224
1066;11
1067;736
1067;510
1067;993
1068;748
1068;338
1068;957
1069;992
1069;860
1069;302
1070;1065
1070;69
1070;802
1071;503
1071;670
1071;52
1072;365
1072;127
1072;615
1073;953
1073;322
1073;470
1074;887
1074;98
1074;206
1075;878
1075;126
1075;923
1076;1072
1076;127
1076;365
1077;628
1077;253
1077;70
1078;188
1078;461
1078;519
1079;592
1079;0
1079;4
1080;386
1080;756
1080;21
1081;71
1081;217
1081;5
1082;1071
1082;503
1082;670
1083;187
1083;39
1083;997
1084;79
1084;21
1084;51
1085;535
1085;718
1085;380
1086;179
1086;24
1086;214
1087;180
1087;612
1087;83
1088;297
1088;137
1088;319
1089;1069
1089;860
1089;992
1090;798
1090;358
1090;167
1091;1088
1091;319
1091;137
1092;653
1092;151
1092;14
1093;8
1093;25
1093;9
1094;760
1094;9
1094;225
1095;633
1095;319
1095;513
1096;176
1096;686
1096;438
1097;871
1097;199
1097;85
1098;1012
1098;5
1098;797
1099;801
1099;928
1099;229
1100;892
1100;7
1100;11
1101;728
1101;319
1101;297
1102;907
1102;586
1102;703
1103;613
1103;21
1103;57
1104;715
1104;121
1104;534
1105;143
1105;135
1105;675
1106;254
1106;444
1106;671
1107;154
1107;134
1107;120
1108;201
1108;574
1108;278
1109;158
1109;899
1109;958
1110;83
1110;1087
1110;641
1111;257
1111;67
1111;410
1112;209
1112;199
1112;1043
1113;363
1113;590
1113;3
1114;230
1114;51
1114;79
1115;58
1115;225
1115;15
1116;143
1116;135
1116;675
1117;210
1117;458
1117;18
1118;545
1118;155
1118;595
1119;738
1119;116
1119;502
1120;848
1120;216
1120;644
1121;620
1121;248
1121;359
1122;452
1122;100
1122;140
1123;699
1123;942
1123;836
1124;876
1124;43
1124;807
1125;135
1125;172
1125;157
1126;884
1126;358
1126;796
1127;862
1127;205
1127;93
1128;282
1128;1037
1128;91
1129;487
1129;347
1129;244
1130;281
1130;429
1130;332
1131;1077
1131;628
1131;70
1132;682
1132;1
1132;692
1133;401
1133;176
1133;40
1134;1046
1134;122
